feature_index,SPI-1,SPI-2,ks_statistic,n_Kuramoto,n_CML
52,anm,di_kozachenko,0.4385165180974474,64,64
53,anm,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.7042021748662721,64,64
54,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0802656971721033,64,64
55,anm,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10430976713278511,64,64
56,anm,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5083966873975825,64,64
57,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.40551759164265117,64,64
58,anm,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.47302255517391906,64,64
59,anm,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.6806060636465334,64,64
60,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08683303237507539,64,64
61,anm,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1132211878342319,64,64
62,anm,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5196050043847296,64,64
63,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4164324509341191,64,64
64,anm,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4971649007605667,64,64
65,anm,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12519530034733833,64,64
66,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11643165322440019,64,64
67,anm,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1420927344223959,64,64
68,anm,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13862670290749496,64,64
69,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10298823185632822,64,64
70,anm,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12807796139945227,64,64
71,anm,gc_gaussian_k-1_kt-1_l-1_lt-1,0.20253155742383472,64,64
72,anm,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
73,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.234375,64,64
74,anm,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.109375,64,64
75,anm,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1805096127804972,64,64
76,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11664755086525469,64,64
77,anm,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.16515650404748966,64,64
78,anm,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3010755610048519,64,64
79,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20844061051675494,64,64
80,anm,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2986267901096979,64,64
81,anm,gwtau,0.03683376720805731,64,64
82,anm,hsic,0.4614567112511879,64,64
83,anm,hsic_biased,0.67974973904862,64,64
84,anm,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.15821170560802872,64,64
85,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14289594912875025,64,64
86,anm,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1708735326023912,64,64
87,anm,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.23355728634844058,64,64
88,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.15182104632646676,64,64
89,anm,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.22365180514706862,64,64
90,anm,igci,0.22825910285479709,64,64
91,anm,je_gaussian,0.16260415418079854,64,64
92,anm,je_kernel_W-0.5,0.08678459954442086,64,64
93,anm,je_kozachenko,0.14302839469529544,64,64
94,anm,kendalltau,0.2798017285354103,64,64
95,anm,kendalltau-sq,0.48925395347958606,64,64
96,anm,lmfit_BayesianRidge,0.16579893195803203,64,64
97,anm,lmfit_ElasticNet,0.02230576660620931,64,64
98,anm,lmfit_Lasso,0.022915618711754404,64,64
99,anm,lmfit_Ridge,0.1657263078689905,64,64
100,anm,lmfit_SGDRegressor,0.16581900013699752,64,64
101,anm,mi_gaussian,0.5122533942927542,64,64
102,anm,mi_kernel_W-0.25,0.593524449074351,64,64
103,anm,mi_kraskov_NN-4,0.29042480577649815,64,64
104,anm,mi_kraskov_NN-4_DCE,0.6117450964702569,64,64
105,anm,pdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.12519530034733833,64,64
106,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.11643165322440019,64,64
107,anm,pdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.1420927344223959,64,64
108,anm,pdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13862670290749496,64,64
109,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10298823185632822,64,64
110,anm,pdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12807796139945227,64,64
111,anm,pdist_braycurtis,0.17189758933831217,64,64
112,anm,pdist_canberra,0.19196374673209443,64,64
113,anm,pdist_chebyshev,0.24325327515872777,64,64
114,anm,pdist_cityblock,0.1773327855890252,64,64
115,anm,pdist_cosine,0.16581420443119255,64,64
116,anm,pdist_euclidean,0.16581420443119255,64,64
117,anm,pec,0.21677443623547116,64,64
118,anm,pec_log,0.2227531212741355,64,64
119,anm,pec_orth,0.18201037765207218,64,64
120,anm,pec_orth_abs,0.3720116499203566,64,64
121,anm,pec_orth_log,0.20367454797670975,64,64
122,anm,pec_orth_log_abs,0.2951357600339864,64,64
123,anm,phase_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.04507759772167996,64,64
124,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14685297249266727,64,64
125,anm,phase_multitaper_max_fs-1_fmin-0_fmax-0-5,0.144615795388857,64,64
126,anm,phase_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.15625,64,64
127,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.3007653324336988,64,64
128,anm,phase_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.2992744557184627,64,64
129,anm,pli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.804915460743151,64,64
130,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.09343705123102347,64,64
131,anm,pli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.12200648609910053,64,64
132,anm,pli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,64,64
133,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,64,64
134,anm,pli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,64,64
135,anm,plv_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.19471816481787413,64,64
136,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08716590771194915,64,64
137,anm,plv_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11251859203205095,64,64
138,anm,plv_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.3179809777638666,64,64
139,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.23987403580540623,64,64
140,anm,plv_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.3159708499392842,64,64
141,anm,ppc_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.4818528470563149,64,64
142,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08716590771194915,64,64
143,anm,ppc_multitaper_max_fs-1_fmin-0_fmax-0-5,0.11251859203205095,64,64
144,anm,ppc_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.37079577277248066,64,64
145,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.2330166503555891,64,64
146,anm,ppc_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.37989367402544116,64,64
147,anm,prec-sq_EmpiricalCovariance,0.2979887458037397,64,64
148,anm,prec-sq_GraphicalLasso,0.22499637013106968,64,64
149,anm,prec-sq_LedoitWolf,0.284909593406392,64,64
150,anm,prec-sq_OAS,0.27892664320982435,64,64
151,anm,prec-sq_ShrunkCovariance,0.2641627325021103,64,64
152,anm,prec_EmpiricalCovariance,0.2902567129522303,64,64
153,anm,prec_GraphicalLasso,0.2757992587845765,64,64
154,anm,prec_LedoitWolf,0.28851082622391144,64,64
155,anm,prec_OAS,0.2853011387624175,64,64
156,anm,prec_ShrunkCovariance,0.28912604302101824,64,64
157,anm,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.18363987221392242,64,64
158,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.21652900768878225,64,64
159,anm,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.19507215666448985,64,64
160,anm,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.2247665813369188,64,64
161,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.0463284192005603,64,64
162,anm,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.2411414812048624,64,64
163,anm,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.03851860852618405,64,64
164,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.025076545625219104,64,64
165,anm,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.04797468903228791,64,64
166,anm,reci,0.026235584778105198,64,64
167,anm,sgc_nonparametric_max_fs-1_fmin-0-25_fmax-0-5,0.19641107387252227,64,64
168,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-25,0.12870221764572964,64,64
169,anm,sgc_nonparametric_max_fs-1_fmin-0_fmax-0-5,0.18013370103423326,64,64
170,anm,sgc_nonparametric_mean_fs-1_fmin-0-25_fmax-0-5,0.24932662283446483,64,64
171,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-25,0.17866533360777093,64,64
172,anm,sgc_nonparametric_mean_fs-1_fmin-0_fmax-0-5,0.23911359342121374,64,64
173,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-1,0.5747212842990903,64,64
174,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-20,0.5325012347740845,64,64
175,anm,sgc_parametric_max_fs-1_fmin-0-25_fmax-0-5_order-None,0.6749705523050245,64,64
176,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-1,0.5927563685965783,64,64
177,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-20,0.38813430089276874,64,64
178,anm,sgc_parametric_max_fs-1_fmin-0_fmax-0-25_order-None,0.6365904567861487,64,64
179,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5875600518802773,64,64
180,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-20,0.49850740174610686,64,64
181,anm,sgc_parametric_max_fs-1_fmin-1e-05_fmax-0-5_order-None,0.7526961854797162,64,64
182,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-1,0.5758124998154347,64,64
183,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-20,0.4933332583574459,64,64
184,anm,sgc_parametric_mean_fs-1_fmin-0-25_fmax-0-5_order-None,0.6671106713071008,64,64
185,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-1,0.5917623720662291,64,64
186,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-20,0.4177734217735712,64,64
187,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-25_order-None,0.6327969325338288,64,64
188,anm,sgc_parametric_mean_fs-1_fmin-0_fmax-0-5_order-None,0.7351837723659791,64,64
189,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-1,0.5880075847472181,64,64
190,anm,sgc_parametric_mean_fs-1_fmin-1e-05_fmax-0-5_order-20,0.49565934675710566,64,64
191,anm,si_gaussian_k-1,0.7783302616193872,64,64
192,anm,si_kernel_W-0.5_k-1,0.4765663362684114,64,64
193,anm,si_kozachenko_k-1,0.1961005631742453,64,64
194,anm,spearmanr,0.2746705451068572,64,64
195,anm,spearmanr-sq,0.49394571774723284,64,64
196,anm,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.07231770258895964,64,64
197,anm,tlmi_gaussian,0.5162947637039019,64,64
198,anm,tlmi_kernel_W-0.25,0.5866021177631422,64,64
199,anm,tlmi_kraskov_NN-4,0.3084908902174682,64,64
200,anm,tlmi_kraskov_NN-4_DCE,0.6007024612459118,64,64
201,anm,wpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.14216925303181233,64,64
202,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.08235526046346148,64,64
203,anm,wpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10885734089872395,64,64
204,anm,wpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.109375,64,64
205,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.109375,64,64
206,anm,wpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.203125,64,64
207,anm,xcorr-sq_max_sig-True,0.40013669816935327,64,64
208,anm,xcorr-sq_mean_sig-False,0.40979575596770823,64,64
209,anm,xcorr-sq_mean_sig-True,0.39232505362047065,64,64
210,anm,xcorr_max_sig-True,0.5418987655254447,64,64
211,anm,xcorr_mean_sig-False,0.40912300444984356,64,64
212,anm,xcorr_mean_sig-True,0.4455714673894876,64,64
213,anm,xme_gaussian_k1,0.12150680279697396,64,64
214,anm,xme_gaussian_k10,0.71875,64,64
215,anm,xme_kernel_W-0.5_k1,0.10262651453311955,64,64
216,anm,xme_kernel_W-0.5_k10,0.05897503584221442,64,64
217,anm,xme_kozachenko_k1,0.07031384888633865,64,64
218,anm,xme_kozachenko_k10,0.20651812165039773,64,64
219,bary-sq_euclidean_max,bary-sq_euclidean_mean,0.49461395387364515,64,64
220,bary-sq_euclidean_max,bary_euclidean_max,0.7772342522672012,64,64
221,bary-sq_euclidean_max,bary_euclidean_mean,0.140625,64,64
222,bary-sq_euclidean_max,cce_gaussian,1.0,64,64
223,bary-sq_euclidean_max,cce_kernel_W-0.5,0.43764025484870794,64,64
224,bary-sq_euclidean_max,cce_kozachenko,0.3641675523668097,64,64
225,bary-sq_euclidean_max,cds,0.24779287282402535,64,64
226,bary-sq_euclidean_max,ce_gaussian,0.07893487062024036,64,64
227,bary-sq_euclidean_max,ce_kernel_W-0.5,0.4050802948976001,64,64
228,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07966890180516717,64,64
229,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-25,0.011920241751431027,64,64
230,bary-sq_euclidean_max,cohmag_multitaper_max_fs-1_fmin-0_fmax-0-5,0.030429936809004188,64,64
231,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10360074358054516,64,64
232,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06725083525238901,64,64
233,bary-sq_euclidean_max,cohmag_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.09049368144457831,64,64
234,bary-sq_euclidean_max,coint_aeg_tstat_trend-c_autolag-aic_maxlag-10,0.18616813407562655,64,64
235,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-aic_maxlag-10,0.22475516116484046,64,64
236,bary-sq_euclidean_max,coint_aeg_tstat_trend-ct_autolag-bic_maxlag-10,0.2300079831959736,64,64
237,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-1,0.7731060278169999,64,64
238,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-0_ardiff-10,0.23654432170008433,64,64
239,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-1,0.8043963064206787,64,64
240,bary-sq_euclidean_max,coint_johansen_max_eig_stat_order-1_ardiff-10,0.13834880519600157,64,64
241,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-1,0.8070506448720802,64,64
242,bary-sq_euclidean_max,coint_johansen_trace_stat_order-0_ardiff-10,0.37273076852663106,64,64
243,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-1,0.885555112998852,64,64
244,bary-sq_euclidean_max,coint_johansen_trace_stat_order-1_ardiff-10,0.21746104774430958,64,64
245,bary-sq_euclidean_max,cov-sq_EmpiricalCovariance,0.07893487062024052,64,64
246,bary-sq_euclidean_max,cov-sq_GraphicalLasso,0.13585019382943436,64,64
247,bary-sq_euclidean_max,cov-sq_LedoitWolf,0.06820714383486681,64,64
248,bary-sq_euclidean_max,cov-sq_OAS,0.06820714383486681,64,64
249,bary-sq_euclidean_max,cov-sq_ShrunkCovariance,0.07893487062024052,64,64
250,bary-sq_euclidean_max,cov_EmpiricalCovariance,0.49461395387364515,64,64
251,bary-sq_euclidean_max,cov_GraphicalLasso,0.2217264012906629,64,64
252,bary-sq_euclidean_max,cov_GraphicalLassoCV,0.49528921791277625,64,64
253,bary-sq_euclidean_max,cov_LedoitWolf,0.49717565036755496,64,64
254,bary-sq_euclidean_max,cov_OAS,0.49717565036755496,64,64
255,bary-sq_euclidean_max,cov_ShrunkCovariance,0.49461395387364515,64,64
256,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.1660807865340565,64,64
257,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.03984738604887228,64,64
258,bary-sq_euclidean_max,dcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.13672919959325436,64,64
259,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.039366824862001354,64,64
260,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04809867236047538,64,64
261,bary-sq_euclidean_max,dcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.024981890714430993,64,64
262,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.08583868026558905,64,64
263,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.048560545824678336,64,64
264,bary-sq_euclidean_max,ddtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.108659971072978,64,64
265,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06896814544863406,64,64
266,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09448251652553796,64,64
267,bary-sq_euclidean_max,ddtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.04159508354987684,64,64
268,bary-sq_euclidean_max,di_gaussian,0.734375,64,64
269,bary-sq_euclidean_max,di_kernel_W-0.5,0.13126043235117849,64,64
270,bary-sq_euclidean_max,di_kozachenko,0.4559874917087591,64,64
271,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.18374657350947987,64,64
272,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.24004485221915045,64,64
273,bary-sq_euclidean_max,dspli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.4369844788081475,64,64
274,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.14810174065730675,64,64
275,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06289606432958317,64,64
276,bary-sq_euclidean_max,dspli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08799070435581036,64,64
277,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.21151432832076722,64,64
278,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-25,0.2421129461154237,64,64
279,bary-sq_euclidean_max,dswpli_multitaper_max_fs-1_fmin-0_fmax-0-5,0.43667017064263136,64,64
280,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10031852920944573,64,64
281,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10711496891386102,64,64
282,bary-sq_euclidean_max,dswpli_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.12582003684469295,64,64
283,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.055161703107505566,64,64
284,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-25,0.06192889181667638,64,64
285,bary-sq_euclidean_max,dtf_multitaper_max_fs-1_fmin-0_fmax-0-5,0.07119389773531404,64,64
286,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.05952343922972725,64,64
287,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.04489700031699162,64,64
288,bary-sq_euclidean_max,dtf_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.05281908765176946,64,64
289,bary-sq_euclidean_max,gc_gaussian_k-1_kt-1_l-1_lt-1,0.015896688785865476,64,64
290,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0-25_fmax-0-5,0.09375,64,64
291,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-25,0.125,64,64
292,bary-sq_euclidean_max,gd_multitaper_delay_fs-1_fmin-0_fmax-0-5,0.125,64,64
293,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.07984909193286543,64,64
294,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.0847940936028708,64,64
295,bary-sq_euclidean_max,gpdcoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.10094486496235933,64,64
296,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.06988001395500837,64,64
297,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.06069679762214372,64,64
298,bary-sq_euclidean_max,gpdcoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07181710418874543,64,64
299,bary-sq_euclidean_max,gwtau,0.22976584134194486,64,64
300,bary-sq_euclidean_max,hsic,0.14412803867663426,64,64
301,bary-sq_euclidean_max,hsic_biased,0.14005019436808563,64,64
302,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0-25_fmax-0-5,0.2290811340394171,64,64
303,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-25,0.14954571648006953,64,64
304,bary-sq_euclidean_max,icoh_multitaper_max_fs-1_fmin-0_fmax-0-5,0.17657141048538405,64,64
305,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.1928514931127877,64,64
306,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.19277809573825594,64,64
307,bary-sq_euclidean_max,icoh_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.21601886995101494,64,64
308,bary-sq_euclidean_max,igci,0.1875,64,64
309,bary-sq_euclidean_max,je_gaussian,0.07893487062024036,64,64
310,bary-sq_euclidean_max,je_kernel_W-0.5,0.48358166228615107,64,64
311,bary-sq_euclidean_max,je_kozachenko,0.6726214666768537,64,64
312,bary-sq_euclidean_max,kendalltau,0.49956454490888524,64,64
